"kobo_farmer_id","country","sheet_id","index","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla","parent_table_name","parent_index"
"273781271","zimbabwe","Final HOLPA_Zimbabwe_Household","53","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273782166","zimbabwe","Final HOLPA_Zimbabwe_Household","54","_2_1_1_3","5","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273785016","zimbabwe","Final HOLPA_Zimbabwe_Household","55","_2_1_1_3","7","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273785039","zimbabwe","Final HOLPA_Zimbabwe_Household","56","_2_1_1_3","15","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273785070","zimbabwe","Final HOLPA_Zimbabwe_Household","57","_2_1_1_3","9","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273785077","zimbabwe","Final HOLPA_Zimbabwe_Household","58","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273785094","zimbabwe","Final HOLPA_Zimbabwe_Household","59","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273785120","zimbabwe","Final HOLPA_Zimbabwe_Household","60","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273785134","zimbabwe","Final HOLPA_Zimbabwe_Household","61","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273954914","zimbabwe","Final HOLPA_Zimbabwe_Household","62","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273955054","zimbabwe","Final HOLPA_Zimbabwe_Household","63","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273955062","zimbabwe","Final HOLPA_Zimbabwe_Household","64","_2_1_1_3","5","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273955449","zimbabwe","Final HOLPA_Zimbabwe_Household","65","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273955485","zimbabwe","Final HOLPA_Zimbabwe_Household","66","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273955679","zimbabwe","Final HOLPA_Zimbabwe_Household","67","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273955747","zimbabwe","Final HOLPA_Zimbabwe_Household","68","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273957288","zimbabwe","Final HOLPA_Zimbabwe_Household","69","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273957290","zimbabwe","Final HOLPA_Zimbabwe_Household","70","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273957322","zimbabwe","Final HOLPA_Zimbabwe_Household","71","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273962095","zimbabwe","Final HOLPA_Zimbabwe_Household","72","_2_1_1_3","10","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273962216","zimbabwe","Final HOLPA_Zimbabwe_Household","73","_2_1_1_3","25","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273964205","zimbabwe","Final HOLPA_Zimbabwe_Household","74","_2_1_1_3","11","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273973581","zimbabwe","Final HOLPA_Zimbabwe_Household","75","_2_1_1_3","1","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273973585","zimbabwe","Final HOLPA_Zimbabwe_Household","76","_2_1_1_3","1","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273980695","zimbabwe","Final HOLPA_Zimbabwe_Household","77","_2_1_1_3","8","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273981044","zimbabwe","Final HOLPA_Zimbabwe_Household","78","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"273981076","zimbabwe","Final HOLPA_Zimbabwe_Household","79","_2_1_1_3","4","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274044677","zimbabwe","Final HOLPA_Zimbabwe_Household","80","_2_1_1_3","4","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274044701","zimbabwe","Final HOLPA_Zimbabwe_Household","81","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274044729","zimbabwe","Final HOLPA_Zimbabwe_Household","82","_2_1_1_3","1","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274044776","zimbabwe","Final HOLPA_Zimbabwe_Household","83","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274044785","zimbabwe","Final HOLPA_Zimbabwe_Household","84","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274090924","zimbabwe","Final HOLPA_Zimbabwe_Household","85","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274119031","zimbabwe","Final HOLPA_Zimbabwe_Household","86","_2_1_1_3","21","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274119079","zimbabwe","Final HOLPA_Zimbabwe_Household","87","_2_1_1_3","20","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274119136","zimbabwe","Final HOLPA_Zimbabwe_Household","88","_2_1_1_3","5","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274119263","zimbabwe","Final HOLPA_Zimbabwe_Household","89","_2_1_1_3","17","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274163561","zimbabwe","Final HOLPA_Zimbabwe_Household","90","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274165351","zimbabwe","Final HOLPA_Zimbabwe_Household","91","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274169955","zimbabwe","Final HOLPA_Zimbabwe_Household","92","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274169989","zimbabwe","Final HOLPA_Zimbabwe_Household","93","_2_1_1_3","1","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274179682","zimbabwe","Final HOLPA_Zimbabwe_Household","94","_2_1_1_3","15","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274186915","zimbabwe","Final HOLPA_Zimbabwe_Household","95","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274240765","zimbabwe","Final HOLPA_Zimbabwe_Household","97","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274263193","zimbabwe","Final HOLPA_Zimbabwe_Household","98","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274272276","zimbabwe","Final HOLPA_Zimbabwe_Household","99","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274273122","zimbabwe","Final HOLPA_Zimbabwe_Household","100","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274287150","zimbabwe","Final HOLPA_Zimbabwe_Household","101","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274573109","zimbabwe","Final HOLPA_Zimbabwe_Household","102","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274573130","zimbabwe","Final HOLPA_Zimbabwe_Household","103","_2_1_1_3","4","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274575514","zimbabwe","Final HOLPA_Zimbabwe_Household","104","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274575712","zimbabwe","Final HOLPA_Zimbabwe_Household","105","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274576250","zimbabwe","Final HOLPA_Zimbabwe_Household","106","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274576259","zimbabwe","Final HOLPA_Zimbabwe_Household","107","_2_1_1_3","8","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274576491","zimbabwe","Final HOLPA_Zimbabwe_Household","108","_2_1_1_3","1","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274594830","zimbabwe","Final HOLPA_Zimbabwe_Household","109","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274594938","zimbabwe","Final HOLPA_Zimbabwe_Household","110","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274617124","zimbabwe","Final HOLPA_Zimbabwe_Household","111","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274617146","zimbabwe","Final HOLPA_Zimbabwe_Household","112","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274665075","zimbabwe","Final HOLPA_Zimbabwe_Household","113","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274665098","zimbabwe","Final HOLPA_Zimbabwe_Household","114","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274879806","zimbabwe","Final HOLPA_Zimbabwe_Household","115","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274883395","zimbabwe","Final HOLPA_Zimbabwe_Household","116","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274883537","zimbabwe","Final HOLPA_Zimbabwe_Household","117","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274886561","zimbabwe","Final HOLPA_Zimbabwe_Household","118","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274890580","zimbabwe","Final HOLPA_Zimbabwe_Household","119","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274895804","zimbabwe","Final HOLPA_Zimbabwe_Household","120","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274902110","zimbabwe","Final HOLPA_Zimbabwe_Household","121","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274905629","zimbabwe","Final HOLPA_Zimbabwe_Household","122","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274915240","zimbabwe","Final HOLPA_Zimbabwe_Household","123","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274915261","zimbabwe","Final HOLPA_Zimbabwe_Household","124","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274915272","zimbabwe","Final HOLPA_Zimbabwe_Household","125","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"274915281","zimbabwe","Final HOLPA_Zimbabwe_Household","126","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275184810","zimbabwe","Final HOLPA_Zimbabwe_Household","127","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275185887","zimbabwe","Final HOLPA_Zimbabwe_Household","128","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275188124","zimbabwe","Final HOLPA_Zimbabwe_Household","129","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275190625","zimbabwe","Final HOLPA_Zimbabwe_Household","130","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275190637","zimbabwe","Final HOLPA_Zimbabwe_Household","131","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275217941","zimbabwe","Final HOLPA_Zimbabwe_Household","132","_2_1_1_3","1","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275218245","zimbabwe","Final HOLPA_Zimbabwe_Household","133","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275219208","zimbabwe","Final HOLPA_Zimbabwe_Household","134","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275219329","zimbabwe","Final HOLPA_Zimbabwe_Household","135","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275233962","zimbabwe","Final HOLPA_Zimbabwe_Household","136","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275234002","zimbabwe","Final HOLPA_Zimbabwe_Household","137","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275477905","zimbabwe","Final HOLPA_Zimbabwe_Household","138","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275478105","zimbabwe","Final HOLPA_Zimbabwe_Household","139","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275481309","zimbabwe","Final HOLPA_Zimbabwe_Household","140","_2_1_1_3","5","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275481379","zimbabwe","Final HOLPA_Zimbabwe_Household","141","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275499519","zimbabwe","Final HOLPA_Zimbabwe_Household","142","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275500098","zimbabwe","Final HOLPA_Zimbabwe_Household","143","_2_1_1_3","1","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275519626","zimbabwe","Final HOLPA_Zimbabwe_Household","144","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275519706","zimbabwe","Final HOLPA_Zimbabwe_Household","145","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275533524","zimbabwe","Final HOLPA_Zimbabwe_Household","146","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275533585","zimbabwe","Final HOLPA_Zimbabwe_Household","147","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275558655","zimbabwe","Final HOLPA_Zimbabwe_Household","148","_2_1_1_3","5","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275558664","zimbabwe","Final HOLPA_Zimbabwe_Household","149","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275595056","zimbabwe","Final HOLPA_Zimbabwe_Household","150","_2_1_1_3","8","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275596442","zimbabwe","Final HOLPA_Zimbabwe_Household","151","_2_1_1_3","5","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275596530","zimbabwe","Final HOLPA_Zimbabwe_Household","152","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275596540","zimbabwe","Final HOLPA_Zimbabwe_Household","153","_2_1_1_3","30","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275596546","zimbabwe","Final HOLPA_Zimbabwe_Household","154","_2_1_1_3","30","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275740254","zimbabwe","Final HOLPA_Zimbabwe_Household","155","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275740287","zimbabwe","Final HOLPA_Zimbabwe_Household","156","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275740299","zimbabwe","Final HOLPA_Zimbabwe_Household","157","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275792771","zimbabwe","Final HOLPA_Zimbabwe_Household","158","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275792819","zimbabwe","Final HOLPA_Zimbabwe_Household","159","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275792865","zimbabwe","Final HOLPA_Zimbabwe_Household","160","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275792879","zimbabwe","Final HOLPA_Zimbabwe_Household","161","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275793251","zimbabwe","Final HOLPA_Zimbabwe_Household","162","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275793961","zimbabwe","Final HOLPA_Zimbabwe_Household","163","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275802604","zimbabwe","Final HOLPA_Zimbabwe_Household","164","_2_1_1_3","3","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275802701","zimbabwe","Final HOLPA_Zimbabwe_Household","165","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275829210","zimbabwe","Final HOLPA_Zimbabwe_Household","166","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275830068","zimbabwe","Final HOLPA_Zimbabwe_Household","167","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275853249","zimbabwe","Final HOLPA_Zimbabwe_Household","168","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"275853257","zimbabwe","Final HOLPA_Zimbabwe_Household","169","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276003238","zimbabwe","Final HOLPA_Zimbabwe_Household","170","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276003242","zimbabwe","Final HOLPA_Zimbabwe_Household","171","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276009583","zimbabwe","Final HOLPA_Zimbabwe_Household","172","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276025610","zimbabwe","Final HOLPA_Zimbabwe_Household","173","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276025620","zimbabwe","Final HOLPA_Zimbabwe_Household","174","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276056134","zimbabwe","Final HOLPA_Zimbabwe_Household","175","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276056555","zimbabwe","Final HOLPA_Zimbabwe_Household","176","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276057148","zimbabwe","Final HOLPA_Zimbabwe_Household","177","_2_1_1_3","2","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276058658","zimbabwe","Final HOLPA_Zimbabwe_Household","178","_2_1_1_3","7","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276076636","zimbabwe","Final HOLPA_Zimbabwe_Household","179","_2_1_1_3","6","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276076668","zimbabwe","Final HOLPA_Zimbabwe_Household","180","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276132361","zimbabwe","Final HOLPA_Zimbabwe_Household","181","_2_1_1_3","20","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276181335","zimbabwe","Final HOLPA_Zimbabwe_Household","182","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276184566","zimbabwe","Final HOLPA_Zimbabwe_Household","183","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276184637","zimbabwe","Final HOLPA_Zimbabwe_Household","184","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276206012","zimbabwe","Final HOLPA_Zimbabwe_Household","185","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276206041","zimbabwe","Final HOLPA_Zimbabwe_Household","186","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276218821","zimbabwe","Final HOLPA_Zimbabwe_Household","187","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276218982","zimbabwe","Final HOLPA_Zimbabwe_Household","188","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276241357","zimbabwe","Final HOLPA_Zimbabwe_Household","189","_2_1_1_3","5","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276241400","zimbabwe","Final HOLPA_Zimbabwe_Household","190","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276519012","zimbabwe","Final HOLPA_Zimbabwe_Household","191","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276524020","zimbabwe","Final HOLPA_Zimbabwe_Household","192","_2_1_1_3","10","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276771369","zimbabwe","Final HOLPA_Zimbabwe_Household","193","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276771508","zimbabwe","Final HOLPA_Zimbabwe_Household","194","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276771578","zimbabwe","Final HOLPA_Zimbabwe_Household","195","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
"276851467","zimbabwe","Final HOLPA_Zimbabwe_Household","196","_2_1_1_3","0","agroecology","8_knowledge","8_knowledge",NA,"Food traders","integer","integer",NA,"_2_1_1_3",NA,NA
