"kobo_farmer_id","country","sheet_id","index","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla","parent_table_name","parent_index","score_agroecology_module","label_score_agroecology_module"
275793251,"zimbabwe","Final HOLPA_Zimbabwe_Household",162,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
275793961,"zimbabwe","Final HOLPA_Zimbabwe_Household",163,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
275802604,"zimbabwe","Final HOLPA_Zimbabwe_Household",164,"_2_2_1_2","5","agroecology","12_governance","12_governance","Contribute to all the decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"5","Contribute to all the decisions."
275802701,"zimbabwe","Final HOLPA_Zimbabwe_Household",165,"_2_2_1_2","2","agroecology","12_governance","12_governance","Contribute to few decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"2","Contribute to few decisions."
275829210,"zimbabwe","Final HOLPA_Zimbabwe_Household",166,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
275830068,"zimbabwe","Final HOLPA_Zimbabwe_Household",167,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
275853249,"zimbabwe","Final HOLPA_Zimbabwe_Household",168,"_2_2_1_2","4","agroecology","12_governance","12_governance","Contribute to almost all the decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"4","Contribute to almost all the decisions."
275853257,"zimbabwe","Final HOLPA_Zimbabwe_Household",169,"_2_2_1_2","4","agroecology","12_governance","12_governance","Contribute to almost all the decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"4","Contribute to almost all the decisions."
276003238,"zimbabwe","Final HOLPA_Zimbabwe_Household",170,"_2_2_1_2","4","agroecology","12_governance","12_governance","Contribute to almost all the decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"4","Contribute to almost all the decisions."
276003242,"zimbabwe","Final HOLPA_Zimbabwe_Household",171,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276009583,"zimbabwe","Final HOLPA_Zimbabwe_Household",172,"_2_2_1_2","4","agroecology","12_governance","12_governance","Contribute to almost all the decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"4","Contribute to almost all the decisions."
276025610,"zimbabwe","Final HOLPA_Zimbabwe_Household",173,"_2_2_1_2","2","agroecology","12_governance","12_governance","Contribute to few decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"2","Contribute to few decisions."
276025620,"zimbabwe","Final HOLPA_Zimbabwe_Household",174,"_2_2_1_2","2","agroecology","12_governance","12_governance","Contribute to few decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"2","Contribute to few decisions."
276056134,"zimbabwe","Final HOLPA_Zimbabwe_Household",175,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276056555,"zimbabwe","Final HOLPA_Zimbabwe_Household",176,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276057148,"zimbabwe","Final HOLPA_Zimbabwe_Household",177,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276058658,"zimbabwe","Final HOLPA_Zimbabwe_Household",178,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276076636,"zimbabwe","Final HOLPA_Zimbabwe_Household",179,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276076668,"zimbabwe","Final HOLPA_Zimbabwe_Household",180,"_2_2_1_2","2","agroecology","12_governance","12_governance","Contribute to few decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"2","Contribute to few decisions."
276132361,"zimbabwe","Final HOLPA_Zimbabwe_Household",181,"_2_2_1_2","2","agroecology","12_governance","12_governance","Contribute to few decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"2","Contribute to few decisions."
276181335,"zimbabwe","Final HOLPA_Zimbabwe_Household",182,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276184566,"zimbabwe","Final HOLPA_Zimbabwe_Household",183,"_2_2_1_2","4","agroecology","12_governance","12_governance","Contribute to almost all the decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"4","Contribute to almost all the decisions."
276184637,"zimbabwe","Final HOLPA_Zimbabwe_Household",184,"_2_2_1_2","4","agroecology","12_governance","12_governance","Contribute to almost all the decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"4","Contribute to almost all the decisions."
276206012,"zimbabwe","Final HOLPA_Zimbabwe_Household",185,"_2_2_1_2","2","agroecology","12_governance","12_governance","Contribute to few decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"2","Contribute to few decisions."
276206041,"zimbabwe","Final HOLPA_Zimbabwe_Household",186,"_2_2_1_2","2","agroecology","12_governance","12_governance","Contribute to few decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"2","Contribute to few decisions."
276218821,"zimbabwe","Final HOLPA_Zimbabwe_Household",187,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276218982,"zimbabwe","Final HOLPA_Zimbabwe_Household",188,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276241357,"zimbabwe","Final HOLPA_Zimbabwe_Household",189,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276241400,"zimbabwe","Final HOLPA_Zimbabwe_Household",190,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276519012,"zimbabwe","Final HOLPA_Zimbabwe_Household",191,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276524020,"zimbabwe","Final HOLPA_Zimbabwe_Household",192,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276771369,"zimbabwe","Final HOLPA_Zimbabwe_Household",193,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276771508,"zimbabwe","Final HOLPA_Zimbabwe_Household",194,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276771578,"zimbabwe","Final HOLPA_Zimbabwe_Household",195,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276851467,"zimbabwe","Final HOLPA_Zimbabwe_Household",196,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276851500,"zimbabwe","Final HOLPA_Zimbabwe_Household",197,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
276851554,"zimbabwe","Final HOLPA_Zimbabwe_Household",198,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276851608,"zimbabwe","Final HOLPA_Zimbabwe_Household",199,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276851610,"zimbabwe","Final HOLPA_Zimbabwe_Household",200,"_2_2_1_2","1","agroecology","12_governance","12_governance","Did not contribute in any decision.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"1","Did not contribute in any decision."
276851613,"zimbabwe","Final HOLPA_Zimbabwe_Household",201,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
278927456,"zimbabwe","Final HOLPA_Zimbabwe_Household",202,"_2_2_1_2","3","agroecology","12_governance","12_governance","Contribute to some decisions.","How often does your household influence the decision-making that goes into the management of your community's land and natural resources?","select_one 2_2_1_2","select_one","2_2_1_2","_2_2_1_2",NA,NA,"3","Contribute to some decisions."
272780329,"zimbabwe","Final HOLPA_Zimbabwe_Household",1,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
272780344,"zimbabwe","Final HOLPA_Zimbabwe_Household",2,"_2_2_1_3","5","agroecology","12_governance","12_governance","Extremely well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"5","Extremely well-managed."
272785748,"zimbabwe","Final HOLPA_Zimbabwe_Household",3,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
272785806,"zimbabwe","Final HOLPA_Zimbabwe_Household",4,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
272796405,"zimbabwe","Final HOLPA_Zimbabwe_Household",5,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
272799312,"zimbabwe","Final HOLPA_Zimbabwe_Household",6,"_2_2_1_3","1","agroecology","12_governance","12_governance","Not at all well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"1","Not at all well-managed."
272799497,"zimbabwe","Final HOLPA_Zimbabwe_Household",7,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
272814278,"zimbabwe","Final HOLPA_Zimbabwe_Household",8,"_2_2_1_3","2","agroecology","12_governance","12_governance","Poorly managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"2","Poorly managed."
272814288,"zimbabwe","Final HOLPA_Zimbabwe_Household",9,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
272951213,"zimbabwe","Final HOLPA_Zimbabwe_Household",10,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
272951350,"zimbabwe","Final HOLPA_Zimbabwe_Household",11,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
272978054,"zimbabwe","Final HOLPA_Zimbabwe_Household",12,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
272979074,"zimbabwe","Final HOLPA_Zimbabwe_Household",13,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
272999349,"zimbabwe","Final HOLPA_Zimbabwe_Household",14,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
272999394,"zimbabwe","Final HOLPA_Zimbabwe_Household",15,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
272999445,"zimbabwe","Final HOLPA_Zimbabwe_Household",16,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273000835,"zimbabwe","Final HOLPA_Zimbabwe_Household",17,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273075329,"zimbabwe","Final HOLPA_Zimbabwe_Household",18,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273075337,"zimbabwe","Final HOLPA_Zimbabwe_Household",19,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273077132,"zimbabwe","Final HOLPA_Zimbabwe_Household",20,"_2_2_1_3","5","agroecology","12_governance","12_governance","Extremely well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"5","Extremely well-managed."
273077277,"zimbabwe","Final HOLPA_Zimbabwe_Household",21,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273098228,"zimbabwe","Final HOLPA_Zimbabwe_Household",22,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273098232,"zimbabwe","Final HOLPA_Zimbabwe_Household",23,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273128598,"zimbabwe","Final HOLPA_Zimbabwe_Household",24,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273129861,"zimbabwe","Final HOLPA_Zimbabwe_Household",25,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273145192,"zimbabwe","Final HOLPA_Zimbabwe_Household",26,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273308473,"zimbabwe","Final HOLPA_Zimbabwe_Household",27,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273309012,"zimbabwe","Final HOLPA_Zimbabwe_Household",28,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273344326,"zimbabwe","Final HOLPA_Zimbabwe_Household",29,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273368670,"zimbabwe","Final HOLPA_Zimbabwe_Household",30,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273368690,"zimbabwe","Final HOLPA_Zimbabwe_Household",31,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273386759,"zimbabwe","Final HOLPA_Zimbabwe_Household",32,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273386767,"zimbabwe","Final HOLPA_Zimbabwe_Household",33,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273386779,"zimbabwe","Final HOLPA_Zimbabwe_Household",34,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273387865,"zimbabwe","Final HOLPA_Zimbabwe_Household",35,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273395819,"zimbabwe","Final HOLPA_Zimbabwe_Household",36,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273395825,"zimbabwe","Final HOLPA_Zimbabwe_Household",37,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273437730,"zimbabwe","Final HOLPA_Zimbabwe_Household",38,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273438050,"zimbabwe","Final HOLPA_Zimbabwe_Household",39,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273554599,"zimbabwe","Final HOLPA_Zimbabwe_Household",40,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273581559,"zimbabwe","Final HOLPA_Zimbabwe_Household",41,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273581588,"zimbabwe","Final HOLPA_Zimbabwe_Household",42,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273676579,"zimbabwe","Final HOLPA_Zimbabwe_Household",43,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273676624,"zimbabwe","Final HOLPA_Zimbabwe_Household",44,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273676899,"zimbabwe","Final HOLPA_Zimbabwe_Household",45,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273677838,"zimbabwe","Final HOLPA_Zimbabwe_Household",46,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273694086,"zimbabwe","Final HOLPA_Zimbabwe_Household",47,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273694095,"zimbabwe","Final HOLPA_Zimbabwe_Household",48,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273701712,"zimbabwe","Final HOLPA_Zimbabwe_Household",49,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273701713,"zimbabwe","Final HOLPA_Zimbabwe_Household",50,"_2_2_1_3","3","agroecology","12_governance","12_governance","Moderately managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"3","Moderately managed."
273732786,"zimbabwe","Final HOLPA_Zimbabwe_Household",51,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273732999,"zimbabwe","Final HOLPA_Zimbabwe_Household",52,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
273781271,"zimbabwe","Final HOLPA_Zimbabwe_Household",53,"_2_2_1_3","4","agroecology","12_governance","12_governance","Well-managed.","In your opinion, are your community's land and natural resources well-managed?","select_one 2_2_1_3","select_one","2_2_1_3","_2_2_1_3",NA,NA,"4","Well-managed."
