"kobo_farmer_id","country","sheet_id","index","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla","parent_table_name","parent_index","score_agroecology_module","label_score_agroecology_module"
281956354,"tunisia","HOLPA_Tunisia_household_surv",53,"_2_3_1_4","2","agroecology","13_participation","13_participation","Associations/organizations provide limited support to farmers in business, with marginal impact on their overall success.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"2","Associations/organizations provide limited support to farmers in business, with marginal impact on their overall success."
288337017,"tunisia","HOLPA_Tunisia_household_surv",126,"_2_3_1_4","4","agroecology","13_participation","13_participation","Associations/organizations play a significant role in supporting farmers' businesses, providing valuable resources, market opportunities, and essential services.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"4","Associations/organizations play a significant role in supporting farmers' businesses, providing valuable resources, market opportunities, and essential services."
281318103,"tunisia","HOLPA_Tunisia_household_surv",34,"_2_3_1_4","1","agroecology","13_participation","13_participation","Associations/organizations offer no support to farmers' businesses.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"1","Associations/organizations offer no support to farmers' businesses."
285672087,"tunisia","HOLPA_Tunisia_household_surv",101,"_2_3_1_4","1","agroecology","13_participation","13_participation","Associations/organizations offer no support to farmers' businesses.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"1","Associations/organizations offer no support to farmers' businesses."
289165127,"tunisia","HOLPA_Tunisia_household_surv",134,"_2_3_1_4","4","agroecology","13_participation","13_participation","Associations/organizations play a significant role in supporting farmers' businesses, providing valuable resources, market opportunities, and essential services.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"4","Associations/organizations play a significant role in supporting farmers' businesses, providing valuable resources, market opportunities, and essential services."
281282574,"tunisia","HOLPA_Tunisia_household_surv",31,"_2_3_1_4","3","agroecology","13_participation","13_participation","Associations/organizations offer satisfactory support to farmers, aiding them in various aspects of their businesses (e.g., market access, information sharing, and capacity development).","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"3","Associations/organizations offer satisfactory support to farmers, aiding them in various aspects of their businesses (e.g., market access, information sharing, and capacity development)."
281021653,"tunisia","HOLPA_Tunisia_household_surv",10,"_2_3_1_4","3","agroecology","13_participation","13_participation","Associations/organizations offer satisfactory support to farmers, aiding them in various aspects of their businesses (e.g., market access, information sharing, and capacity development).","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"3","Associations/organizations offer satisfactory support to farmers, aiding them in various aspects of their businesses (e.g., market access, information sharing, and capacity development)."
281282555,"tunisia","HOLPA_Tunisia_household_surv",29,"_2_3_1_4","i-dont-know","agroecology","13_participation","13_participation","I don't know.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"1","I don't know."
281282563,"tunisia","HOLPA_Tunisia_household_surv",30,"_2_3_1_4","3","agroecology","13_participation","13_participation","Associations/organizations offer satisfactory support to farmers, aiding them in various aspects of their businesses (e.g., market access, information sharing, and capacity development).","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"3","Associations/organizations offer satisfactory support to farmers, aiding them in various aspects of their businesses (e.g., market access, information sharing, and capacity development)."
281523437,"tunisia","HOLPA_Tunisia_household_surv",40,"_2_3_1_4","1","agroecology","13_participation","13_participation","Associations/organizations offer no support to farmers' businesses.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"1","Associations/organizations offer no support to farmers' businesses."
281220145,"tunisia","HOLPA_Tunisia_household_surv",20,"_2_3_1_4","4","agroecology","13_participation","13_participation","Associations/organizations play a significant role in supporting farmers' businesses, providing valuable resources, market opportunities, and essential services.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"4","Associations/organizations play a significant role in supporting farmers' businesses, providing valuable resources, market opportunities, and essential services."
287880459,"tunisia","HOLPA_Tunisia_household_surv",103,"_2_3_1_4","3","agroecology","13_participation","13_participation","Associations/organizations offer satisfactory support to farmers, aiding them in various aspects of their businesses (e.g., market access, information sharing, and capacity development).","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"3","Associations/organizations offer satisfactory support to farmers, aiding them in various aspects of their businesses (e.g., market access, information sharing, and capacity development)."
281013582,"tunisia","HOLPA_Tunisia_household_surv",5,"_2_3_1_4","i-dont-know","agroecology","13_participation","13_participation","I don't know.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"1","I don't know."
281335693,"tunisia","HOLPA_Tunisia_household_surv",37,"_2_3_1_4","i-dont-know","agroecology","13_participation","13_participation","I don't know.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"1","I don't know."
292187267,"tunisia","HOLPA_Tunisia_household_surv",162,"_2_3_1_4","i-dont-know","agroecology","13_participation","13_participation","I don't know.","In your opinion, how effective are farmer associations/organizations at supporting farmers in business?","select_one 2_3_1_4","select_one","2_3_1_4","_2_3_1_4",NA,NA,"1","I don't know."
292187285,"tunisia","HOLPA_Tunisia_household_surv",163,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
287880497,"tunisia","HOLPA_Tunisia_household_surv",104,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281263502,"tunisia","HOLPA_Tunisia_household_surv",24,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
282640493,"tunisia","HOLPA_Tunisia_household_surv",79,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
282638371,"tunisia","HOLPA_Tunisia_household_surv",74,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
282689244,"tunisia","HOLPA_Tunisia_household_surv",84,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
284898597,"tunisia","HOLPA_Tunisia_household_surv",100,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
290880637,"tunisia","HOLPA_Tunisia_household_surv",151,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
282638423,"tunisia","HOLPA_Tunisia_household_surv",75,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281523616,"tunisia","HOLPA_Tunisia_household_surv",41,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
288225013,"tunisia","HOLPA_Tunisia_household_surv",114,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
281523628,"tunisia","HOLPA_Tunisia_household_surv",42,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
287884454,"tunisia","HOLPA_Tunisia_household_surv",109,"_2_5_1_1","2","agroecology","9_social_values","9_social_values","Limited access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"2","Limited access."
288233577,"tunisia","HOLPA_Tunisia_household_surv",121,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
288232340,"tunisia","HOLPA_Tunisia_household_surv",120,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
282640472,"tunisia","HOLPA_Tunisia_household_surv",77,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
282689236,"tunisia","HOLPA_Tunisia_household_surv",83,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
282740935,"tunisia","HOLPA_Tunisia_household_surv",89,"_2_5_1_1","2","agroecology","9_social_values","9_social_values","Limited access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"2","Limited access."
283423121,"tunisia","HOLPA_Tunisia_household_surv",92,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
289165491,"tunisia","HOLPA_Tunisia_household_surv",138,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
288228179,"tunisia","HOLPA_Tunisia_household_surv",117,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
289188339,"tunisia","HOLPA_Tunisia_household_surv",144,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
288237673,"tunisia","HOLPA_Tunisia_household_surv",124,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
281016296,"tunisia","HOLPA_Tunisia_household_surv",8,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
281263539,"tunisia","HOLPA_Tunisia_household_surv",25,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
281335167,"tunisia","HOLPA_Tunisia_household_surv",36,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
288407226,"tunisia","HOLPA_Tunisia_household_surv",130,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
288221439,"tunisia","HOLPA_Tunisia_household_surv",112,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
288337072,"tunisia","HOLPA_Tunisia_household_surv",128,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
288231429,"tunisia","HOLPA_Tunisia_household_surv",119,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
288337144,"tunisia","HOLPA_Tunisia_household_surv",129,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
282638288,"tunisia","HOLPA_Tunisia_household_surv",73,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
281011997,"tunisia","HOLPA_Tunisia_household_surv",4,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
287884658,"tunisia","HOLPA_Tunisia_household_surv",110,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
288337041,"tunisia","HOLPA_Tunisia_household_surv",127,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
282740841,"tunisia","HOLPA_Tunisia_household_surv",88,"_2_5_1_1","2","agroecology","9_social_values","9_social_values","Limited access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"2","Limited access."
292187233,"tunisia","HOLPA_Tunisia_household_surv",160,"_2_5_1_1","1","agroecology","9_social_values","9_social_values","No access at all.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"1","No access at all."
290880757,"tunisia","HOLPA_Tunisia_household_surv",152,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
281048659,"tunisia","HOLPA_Tunisia_household_surv",16,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
292189126,"tunisia","HOLPA_Tunisia_household_surv",164,"_2_5_1_1","2","agroecology","9_social_values","9_social_values","Limited access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"2","Limited access."
282689226,"tunisia","HOLPA_Tunisia_household_surv",82,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
283423251,"tunisia","HOLPA_Tunisia_household_surv",93,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
290881127,"tunisia","HOLPA_Tunisia_household_surv",155,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
284898513,"tunisia","HOLPA_Tunisia_household_surv",96,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
281023753,"tunisia","HOLPA_Tunisia_household_surv",12,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
281220178,"tunisia","HOLPA_Tunisia_household_surv",21,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281220204,"tunisia","HOLPA_Tunisia_household_surv",22,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
290881031,"tunisia","HOLPA_Tunisia_household_surv",154,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
292189408,"tunisia","HOLPA_Tunisia_household_surv",166,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
287884261,"tunisia","HOLPA_Tunisia_household_surv",108,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
290880897,"tunisia","HOLPA_Tunisia_household_surv",153,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281968131,"tunisia","HOLPA_Tunisia_household_surv",55,"_2_5_1_1","2","agroecology","9_social_values","9_social_values","Limited access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"2","Limited access."
281318075,"tunisia","HOLPA_Tunisia_household_surv",33,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281135527,"tunisia","HOLPA_Tunisia_household_surv",18,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
288238449,"tunisia","HOLPA_Tunisia_household_surv",125,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
289165642,"tunisia","HOLPA_Tunisia_household_surv",141,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281336286,"tunisia","HOLPA_Tunisia_household_surv",38,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
288221488,"tunisia","HOLPA_Tunisia_household_surv",113,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281551190,"tunisia","HOLPA_Tunisia_household_surv",45,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281551298,"tunisia","HOLPA_Tunisia_household_surv",50,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
280971825,"tunisia","HOLPA_Tunisia_household_surv",2,"_2_5_1_1","1","agroecology","9_social_values","9_social_values","No access at all.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"1","No access at all."
290881256,"tunisia","HOLPA_Tunisia_household_surv",157,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
281551263,"tunisia","HOLPA_Tunisia_household_surv",48,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281010578,"tunisia","HOLPA_Tunisia_household_surv",3,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
288407308,"tunisia","HOLPA_Tunisia_household_surv",131,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
292189589,"tunisia","HOLPA_Tunisia_household_surv",168,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
288225053,"tunisia","HOLPA_Tunisia_household_surv",115,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
289188662,"tunisia","HOLPA_Tunisia_household_surv",148,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
290881166,"tunisia","HOLPA_Tunisia_household_surv",156,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
289165528,"tunisia","HOLPA_Tunisia_household_surv",140,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
288407356,"tunisia","HOLPA_Tunisia_household_surv",132,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
281036932,"tunisia","HOLPA_Tunisia_household_surv",14,"_2_5_1_1","2","agroecology","9_social_values","9_social_values","Limited access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"2","Limited access."
281052916,"tunisia","HOLPA_Tunisia_household_surv",17,"_2_5_1_1","2","agroecology","9_social_values","9_social_values","Limited access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"2","Limited access."
282362955,"tunisia","HOLPA_Tunisia_household_surv",69,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
288236578,"tunisia","HOLPA_Tunisia_household_surv",122,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
280971814,"tunisia","HOLPA_Tunisia_household_surv",1,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
282166006,"tunisia","HOLPA_Tunisia_household_surv",67,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
281021665,"tunisia","HOLPA_Tunisia_household_surv",11,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
282359848,"tunisia","HOLPA_Tunisia_household_surv",68,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
292187250,"tunisia","HOLPA_Tunisia_household_surv",161,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
289188439,"tunisia","HOLPA_Tunisia_household_surv",145,"_2_5_1_1","3","agroecology","9_social_values","9_social_values","Moderate access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"3","Moderate access."
288237201,"tunisia","HOLPA_Tunisia_household_surv",123,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
281318117,"tunisia","HOLPA_Tunisia_household_surv",35,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
281523651,"tunisia","HOLPA_Tunisia_household_surv",43,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
285675557,"tunisia","HOLPA_Tunisia_household_surv",102,"_2_5_1_1","5","agroecology","9_social_values","9_social_values","Good access.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"5","Good access."
281282540,"tunisia","HOLPA_Tunisia_household_surv",28,"_2_5_1_1","4","agroecology","9_social_values","9_social_values","Fairly good.","Do you and your family have access to enough: Healthy food?","select_one 2_5_1","select_one","2_5_1","_2_5_1_1",NA,NA,"4","Fairly good."
